rowID,stamp,datetime,hum,newhum,co2
919000,1497826122,2017/6/18 22:48,65.5,34.5,31.5
919999,1497826123,2017/6/18 22:48,65.5,34.5,31.5
920998,1497826124,2017/6/18 22:48,65.4,34.6,31.6
922000,1497826125,2017/6/18 22:48,65.4,34.6,31.6
922998,1497826126,2017/6/18 22:48,65.5,34.5,31.5
923999,1497826127,2017/6/18 22:48,65.5,34.5,31.5
924998,1497826128,2017/6/18 22:48,65.5,34.5,31.5
926000,1497826129,2017/6/18 22:48,65.5,34.5,31.5
926999,1497826130,2017/6/18 22:48,65.5,34.5,31.5
927998,1497826131,2017/6/18 22:48,65.5,34.5,31.5
929000,1497826132,2017/6/18 22:48,65.5,34.5,31.5
929999,1497826133,2017/6/18 22:48,65.5,34.5,31.5
930998,1497826134,2017/6/18 22:48,65.6,34.4,31.4
931999,1497826135,2017/6/18 22:48,65.6,34.4,31.4
932999,1497826136,2017/6/18 22:48,65.6,34.4,31.4
933999,1497826137,2017/6/18 22:48,65.6,34.4,31.4
935000,1497826138,2017/6/18 22:48,65.6,34.4,31.4
935999,1497826139,2017/6/18 22:48,65.6,34.4,31.4
936998,1497826140,2017/6/18 22:49,65.6,34.4,31.4
937999,1497826141,2017/6/18 22:49,65.6,34.4,31.4
938999,1497826142,2017/6/18 22:49,65.6,34.4,31.4
940000,1497826143,2017/6/18 22:49,65.6,34.4,31.4
940999,1497826144,2017/6/18 22:49,65.6,34.4,31.4
941999,1497826145,2017/6/18 22:49,65.6,34.4,31.4
942999,1497826146,2017/6/18 22:49,65.6,34.4,31.4
944000,1497826147,2017/6/18 22:49,65.6,34.4,31.4
944999,1497826148,2017/6/18 22:49,65.7,34.3,31.3
945999,1497826149,2017/6/18 22:49,65.7,34.3,31.3
947000,1497826150,2017/6/18 22:49,65.7,34.3,31.3
947999,1497826151,2017/6/18 22:49,65.7,34.3,31.3
949000,1497826152,2017/6/18 22:49,65.7,34.3,31.3
950000,1497826153,2017/6/18 22:49,65.7,34.3,31.3
951000,1497826154,2017/6/18 22:49,65.7,34.3,31.3
952000,1497826155,2017/6/18 22:49,65.7,34.3,31.3
952999,1497826156,2017/6/18 22:49,65.7,34.3,31.3
953999,1497826157,2017/6/18 22:49,65.6,34.4,31.4
955000,1497826158,2017/6/18 22:49,65.6,34.4,31.4
955999,1497826159,2017/6/18 22:49,65.7,34.3,31.3
956999,1497826160,2017/6/18 22:49,65.7,34.3,31.3
957999,1497826161,2017/6/18 22:49,65.7,34.3,31.3
958999,1497826162,2017/6/18 22:49,65.7,34.3,31.3
959998,1497826163,2017/6/18 22:49,65.7,34.3,31.3
960999,1497826164,2017/6/18 22:49,65.7,34.3,31.3
961998,1497826165,2017/6/18 22:49,65.7,34.3,31.3
962999,1497826166,2017/6/18 22:49,65.7,34.3,31.3
963999,1497826167,2017/6/18 22:49,65.7,34.3,31.3
964999,1497826168,2017/6/18 22:49,65.7,34.3,31.3
965999,1497826169,2017/6/18 22:49,65.7,34.3,31.3
967000,1497826170,2017/6/18 22:49,65.7,34.3,31.3
967999,1497826171,2017/6/18 22:49,65.7,34.3,31.3
968999,1497826172,2017/6/18 22:49,65.7,34.3,31.3
970000,1497826173,2017/6/18 22:49,65.7,34.3,31.3
970999,1497826174,2017/6/18 22:49,65.7,34.3,31.3
972000,1497826175,2017/6/18 22:49,65.7,34.3,31.3
972999,1497826176,2017/6/18 22:49,65.8,34.2,31.2
973999,1497826177,2017/6/18 22:49,65.8,34.2,31.2
974999,1497826178,2017/6/18 22:49,65.8,34.2,31.2
975998,1497826179,2017/6/18 22:49,65.8,34.2,31.2
976999,1497826180,2017/6/18 22:49,65.8,34.2,31.2
977998,1497826181,2017/6/18 22:49,65.8,34.2,31.2
978999,1497826182,2017/6/18 22:49,65.8,34.2,31.2
979998,1497826183,2017/6/18 22:49,65.8,34.2,31.2
980999,1497826184,2017/6/18 22:49,65.8,34.2,31.2
981998,1497826185,2017/6/18 22:49,65.8,34.2,31.2
982999,1497826186,2017/6/18 22:49,65.8,34.2,31.2
983999,1497826187,2017/6/18 22:49,65.8,34.2,31.2
984998,1497826188,2017/6/18 22:49,65.7,34.3,31.3
985999,1497826189,2017/6/18 22:49,65.7,34.3,31.3
986998,1497826190,2017/6/18 22:49,65.7,34.3,31.3
987999,1497826191,2017/6/18 22:49,65.7,34.3,31.3
988999,1497826192,2017/6/18 22:49,65.7,34.3,31.3
989999,1497826193,2017/6/18 22:49,65.7,34.3,31.3
990999,1497826194,2017/6/18 22:49,65.7,34.3,31.3
991998,1497826195,2017/6/18 22:49,65.9,34.1,31.1
993000,1497826196,2017/6/18 22:49,65.9,34.1,31.1
993999,1497826197,2017/6/18 22:49,65.8,34.2,31.2
995000,1497826198,2017/6/18 22:49,65.8,34.2,31.2
995999,1497826199,2017/6/18 22:49,65.9,34.1,31.1
997000,1497826200,2017/6/18 22:50,65.9,34.1,31.1
997998,1497826201,2017/6/18 22:50,65.9,34.1,31.1
998999,1497826202,2017/6/18 22:50,65.9,34.1,31.1
999999,1497826203,2017/6/18 22:50,65.9,34.1,31.1
1000999,1497826204,2017/6/18 22:50,65.9,34.1,31.1
1001999,1497826205,2017/6/18 22:50,65.9,34.1,31.1
1002998,1497826206,2017/6/18 22:50,65.9,34.1,31.1
1003999,1497826207,2017/6/18 22:50,65.9,34.1,31.1
1004998,1497826208,2017/6/18 22:50,65.9,34.1,31.1
1005999,1497826209,2017/6/18 22:50,65.9,34.1,31.1
1006999,1497826210,2017/6/18 22:50,65.9,34.1,31.1
1008000,1497826211,2017/6/18 22:50,65.9,34.1,31.1
1009000,1497826212,2017/6/18 22:50,65.9,34.1,31.1
1009999,1497826213,2017/6/18 22:50,65.9,34.1,31.1
1010999,1497826214,2017/6/18 22:50,65.9,34.1,31.1
1011998,1497826215,2017/6/18 22:50,65.9,34.1,31.1
1012999,1497826216,2017/6/18 22:50,65.9,34.1,31.1
1013999,1497826217,2017/6/18 22:50,65.9,34.1,31.1
1014999,1497826218,2017/6/18 22:50,65.9,34.1,31.1
1015999,1497826219,2017/6/18 22:50,65.9,34.1,31.1
1016999,1497826220,2017/6/18 22:50,65.9,34.1,31.1
1018000,1497826221,2017/6/18 22:50,65.9,34.1,31.1
1018999,1497826222,2017/6/18 22:50,65.9,34.1,31.1
1020000,1497826223,2017/6/18 22:50,65.9,34.1,31.1
1020998,1497826224,2017/6/18 22:50,65.9,34.1,31.1
1021999,1497826225,2017/6/18 22:50,65.9,34.1,31.1
1022999,1497826226,2017/6/18 22:50,65.9,34.1,31.1
1023998,1497826227,2017/6/18 22:50,65.9,34.1,31.1
1025000,1497826228,2017/6/18 22:50,65.9,34.1,31.1
1025999,1497826229,2017/6/18 22:50,65.9,34.1,31.1
1026999,1497826230,2017/6/18 22:50,65.9,34.1,31.1
1027999,1497826231,2017/6/18 22:50,65.9,34.1,31.1
1028999,1497826232,2017/6/18 22:50,65.9,34.1,31.1
1029999,1497826233,2017/6/18 22:50,65.9,34.1,31.1
1030999,1497826234,2017/6/18 22:50,65.9,34.1,31.1
1032000,1497826235,2017/6/18 22:50,66,34,31
1032998,1497826236,2017/6/18 22:50,66,34,31
1033999,1497826237,2017/6/18 22:50,66,34,31
1034998,1497826238,2017/6/18 22:50,66,34,31
1035999,1497826239,2017/6/18 22:50,66,34,31
1036998,1497826240,2017/6/18 22:50,66,34,31
1037999,1497826241,2017/6/18 22:50,66,34,31
1038999,1497826242,2017/6/18 22:50,66,34,31
1039998,1497826243,2017/6/18 22:50,66,34,31
1040999,1497826244,2017/6/18 22:50,66,34,31
1041999,1497826245,2017/6/18 22:50,66,34,31
1043000,1497826246,2017/6/18 22:50,66,34,31
1043999,1497826247,2017/6/18 22:50,66,34,31
1044999,1497826248,2017/6/18 22:50,66,34,31
1045998,1497826249,2017/6/18 22:50,66,34,31
1046999,1497826250,2017/6/18 22:50,66,34,31
1047999,1497826251,2017/6/18 22:50,66,34,31
1048998,1497826252,2017/6/18 22:50,66,34,31
1049999,1497826253,2017/6/18 22:50,66,34,31
1050999,1497826254,2017/6/18 22:50,66,34,31
1051999,1497826255,2017/6/18 22:50,66,34,31
1052999,1497826256,2017/6/18 22:50,66,34,31
1054000,1497826257,2017/6/18 22:50,66,34,31
1054999,1497826258,2017/6/18 22:50,66,34,31
1055998,1497826259,2017/6/18 22:50,66,34,31
1056999,1497826260,2017/6/18 22:51,66,34,31
1057999,1497826261,2017/6/18 22:51,66.1,33.9,30.9
1058999,1497826262,2017/6/18 22:51,66.1,33.9,30.9
1059999,1497826263,2017/6/18 22:51,66.1,33.9,30.9
1061000,1497826264,2017/6/18 22:51,66.1,33.9,30.9
1061999,1497826265,2017/6/18 22:51,66.1,33.9,30.9
1062999,1497826266,2017/6/18 22:51,66,34,31
1064000,1497826267,2017/6/18 22:51,66,34,31
1064998,1497826268,2017/6/18 22:51,66,34,31
1065999,1497826269,2017/6/18 22:51,66,34,31
1066999,1497826270,2017/6/18 22:51,66,34,31
1067999,1497826271,2017/6/18 22:51,66,34,31
1068998,1497826272,2017/6/18 22:51,66.1,33.9,30.9
1069999,1497826273,2017/6/18 22:51,66.1,33.9,30.9
1071000,1497826274,2017/6/18 22:51,66.1,33.9,30.9
1072000,1497826275,2017/6/18 22:51,66.1,33.9,30.9
1072999,1497826276,2017/6/18 22:51,66.1,33.9,30.9
1073998,1497826277,2017/6/18 22:51,66.1,33.9,30.9
1074998,1497826278,2017/6/18 22:51,66.1,33.9,30.9
1075999,1497826279,2017/6/18 22:51,66.1,33.9,30.9
1077000,1497826280,2017/6/18 22:51,66.2,33.8,30.8
1077999,1497826281,2017/6/18 22:51,66.2,33.8,30.8
1079000,1497826282,2017/6/18 22:51,66.2,33.8,30.8
1079999,1497826283,2017/6/18 22:51,66.2,33.8,30.8
1080999,1497826284,2017/6/18 22:51,66.2,33.8,30.8
1081999,1497826285,2017/6/18 22:51,66.2,33.8,30.8
1082999,1497826286,2017/6/18 22:51,66.1,33.9,30.9
1083999,1497826287,2017/6/18 22:51,66.1,33.9,30.9
1084999,1497826288,2017/6/18 22:51,66.1,33.9,30.9
1086000,1497826289,2017/6/18 22:51,66.1,33.9,30.9
1087000,1497826290,2017/6/18 22:51,66.1,33.9,30.9
1087998,1497826291,2017/6/18 22:51,66.1,33.9,30.9
1089000,1497826292,2017/6/18 22:51,66.1,33.9,30.9
1089998,1497826293,2017/6/18 22:51,66.1,33.9,30.9
1090999,1497826294,2017/6/18 22:51,66.1,33.9,30.9
1091998,1497826295,2017/6/18 22:51,66.1,33.9,30.9
1092999,1497826296,2017/6/18 22:51,66.1,33.9,30.9
1093999,1497826297,2017/6/18 22:51,66.1,33.9,30.9
1095000,1497826298,2017/6/18 22:51,66.1,33.9,30.9
1096000,1497826299,2017/6/18 22:51,66.1,33.9,30.9
1096998,1497826300,2017/6/18 22:51,66.1,33.9,30.9
1097999,1497826301,2017/6/18 22:51,66.1,33.9,30.9
1098998,1497826302,2017/6/18 22:51,66.2,33.8,30.8
1099999,1497826303,2017/6/18 22:51,66.2,33.8,30.8
1100999,1497826304,2017/6/18 22:51,66.2,33.8,30.8
1101999,1497826305,2017/6/18 22:51,66.2,33.8,30.8
1103000,1497826306,2017/6/18 22:51,66.2,33.8,30.8
1103998,1497826307,2017/6/18 22:51,66.2,33.8,30.8
1105000,1497826308,2017/6/18 22:51,66.2,33.8,30.8
1105999,1497826309,2017/6/18 22:51,66.2,33.8,30.8
1107000,1497826310,2017/6/18 22:51,66.2,33.8,30.8
1107998,1497826311,2017/6/18 22:51,66.1,33.9,30.9
1108999,1497826312,2017/6/18 22:51,66.1,33.9,30.9
1109999,1497826313,2017/6/18 22:51,66.2,33.8,30.8
1110999,1497826314,2017/6/18 22:51,66.2,33.8,30.8
1112000,1497826315,2017/6/18 22:51,66.2,33.8,30.8
1112998,1497826316,2017/6/18 22:51,66.2,33.8,30.8
1113999,1497826317,2017/6/18 22:51,66.2,33.8,30.8
1114999,1497826318,2017/6/18 22:51,66.1,33.9,30.9
1116000,1497826319,2017/6/18 22:51,66.1,33.9,30.9
1116998,1497826320,2017/6/18 22:52,66.1,33.9,30.9
1118000,1497826321,2017/6/18 22:52,66.1,33.9,30.9
1118999,1497826322,2017/6/18 22:52,66.1,33.9,30.9
1120000,1497826323,2017/6/18 22:52,66.1,33.9,30.9
1120999,1497826324,2017/6/18 22:52,66.1,33.9,30.9
1121999,1497826325,2017/6/18 22:52,66.2,33.8,30.8
1122999,1497826326,2017/6/18 22:52,66.2,33.8,30.8
1123999,1497826327,2017/6/18 22:52,66.2,33.8,30.8
1124999,1497826328,2017/6/18 22:52,66.2,33.8,30.8
1125999,1497826329,2017/6/18 22:52,66.2,33.8,30.8
1126999,1497826330,2017/6/18 22:52,66.2,33.8,30.8
1127999,1497826331,2017/6/18 22:52,66.2,33.8,30.8
1128999,1497826332,2017/6/18 22:52,66.2,33.8,30.8
1129999,1497826333,2017/6/18 22:52,66.2,33.8,30.8
1130998,1497826334,2017/6/18 22:52,66.2,33.8,30.8
1131999,1497826335,2017/6/18 22:52,66.2,33.8,30.8
1132999,1497826336,2017/6/18 22:52,66.2,33.8,30.8
1133999,1497826337,2017/6/18 22:52,66.2,33.8,30.8
1135000,1497826338,2017/6/18 22:52,66.2,33.8,30.8
1135998,1497826339,2017/6/18 22:52,66.2,33.8,30.8
1137000,1497826340,2017/6/18 22:52,66.2,33.8,30.8
1137999,1497826341,2017/6/18 22:52,66.2,33.8,30.8
1138999,1497826342,2017/6/18 22:52,66.2,33.8,30.8
1139998,1497826343,2017/6/18 22:52,66.2,33.8,30.8
1140999,1497826344,2017/6/18 22:52,66.2,33.8,30.8
1141999,1497826345,2017/6/18 22:52,66.2,33.8,30.8
1142999,1497826346,2017/6/18 22:52,66.2,33.8,30.8
1143999,1497826347,2017/6/18 22:52,66.3,33.7,30.7
1144998,1497826348,2017/6/18 22:52,66.3,33.7,30.7
1146000,1497826349,2017/6/18 22:52,66.3,33.7,30.7
1146999,1497826350,2017/6/18 22:52,66.3,33.7,30.7
1148000,1497826351,2017/6/18 22:52,66.3,33.7,30.7
1148999,1497826352,2017/6/18 22:52,66.3,33.7,30.7
1149999,1497826353,2017/6/18 22:52,66.3,33.7,30.7
1151000,1497826354,2017/6/18 22:52,66.3,33.7,30.7
1152000,1497826355,2017/6/18 22:52,66.3,33.7,30.7
1152999,1497826356,2017/6/18 22:52,66.3,33.7,30.7
1153999,1497826357,2017/6/18 22:52,66.3,33.7,30.7
1154999,1497826358,2017/6/18 22:52,66.3,33.7,30.7
1155999,1497826359,2017/6/18 22:52,66.4,33.6,30.6
1156999,1497826360,2017/6/18 22:52,66.4,33.6,30.6
1157999,1497826361,2017/6/18 22:52,66.3,33.7,30.7
1158999,1497826362,2017/6/18 22:52,66.3,33.7,30.7
1159999,1497826363,2017/6/18 22:52,66.3,33.7,30.7
1160999,1497826364,2017/6/18 22:52,66.3,33.7,30.7
1161999,1497826365,2017/6/18 22:52,66.3,33.7,30.7
1162999,1497826366,2017/6/18 22:52,66.3,33.7,30.7
1163999,1497826367,2017/6/18 22:52,66.3,33.7,30.7
1164999,1497826368,2017/6/18 22:52,66.4,33.6,30.6
1165999,1497826369,2017/6/18 22:52,66.4,33.6,30.6
1166999,1497826370,2017/6/18 22:52,66.4,33.6,30.6
1167998,1497826371,2017/6/18 22:52,66.4,33.6,30.6
1168999,1497826372,2017/6/18 22:52,66.5,33.5,30.5
1169999,1497826373,2017/6/18 22:52,66.5,33.5,30.5
1171000,1497826374,2017/6/18 22:52,66.5,33.5,30.5
1172000,1497826375,2017/6/18 22:52,66.5,33.5,30.5
1172999,1497826376,2017/6/18 22:52,66.5,33.5,30.5
1173999,1497826377,2017/6/18 22:52,66.5,33.5,30.5
1174999,1497826378,2017/6/18 22:52,66.5,33.5,30.5
1176000,1497826379,2017/6/18 22:52,66.6,33.4,30.4
1176998,1497826380,2017/6/18 22:53,66.6,33.4,30.4
1177999,1497826381,2017/6/18 22:53,66.6,33.4,30.4
1178999,1497826382,2017/6/18 22:53,66.6,33.4,30.4
1179999,1497826383,2017/6/18 22:53,66.6,33.4,30.4
1180999,1497826384,2017/6/18 22:53,66.6,33.4,30.4
1181999,1497826385,2017/6/18 22:53,66.6,33.4,30.4
1182999,1497826386,2017/6/18 22:53,66.6,33.4,30.4
1184000,1497826387,2017/6/18 22:53,66.6,33.4,30.4
1184999,1497826388,2017/6/18 22:53,66.6,33.4,30.4
1185999,1497826389,2017/6/18 22:53,66.6,33.4,30.4
1186999,1497826390,2017/6/18 22:53,66.6,33.4,30.4
1187999,1497826391,2017/6/18 22:53,66.6,33.4,30.4
1189000,1497826392,2017/6/18 22:53,66.6,33.4,30.4
1189999,1497826393,2017/6/18 22:53,66.6,33.4,30.4
1191000,1497826394,2017/6/18 22:53,66.6,33.4,30.4
1191999,1497826395,2017/6/18 22:53,66.6,33.4,30.4
1192999,1497826396,2017/6/18 22:53,66.5,33.5,30.5
1193999,1497826397,2017/6/18 22:53,66.5,33.5,30.5
1194998,1497826398,2017/6/18 22:53,66.5,33.5,30.5
1196000,1497826399,2017/6/18 22:53,66.5,33.5,30.5
1196999,1497826400,2017/6/18 22:53,66.5,33.5,30.5
1198000,1497826401,2017/6/18 22:53,66.5,33.5,30.5
1199000,1497826402,2017/6/18 22:53,66.5,33.5,30.5
1199998,1497826403,2017/6/18 22:53,66.5,33.5,30.5
1200999,1497826404,2017/6/18 22:53,66.6,33.4,30.4
1201998,1497826405,2017/6/18 22:53,66.6,33.4,30.4
1203000,1497826406,2017/6/18 22:53,66.6,33.4,30.4
1203998,1497826407,2017/6/18 22:53,66.5,33.5,30.5
1204999,1497826408,2017/6/18 22:53,66.5,33.5,30.5
1205998,1497826409,2017/6/18 22:53,66.5,33.5,30.5
1206999,1497826410,2017/6/18 22:53,66.5,33.5,30.5
1208000,1497826411,2017/6/18 22:53,66.4,33.6,30.6
1208998,1497826412,2017/6/18 22:53,66.4,33.6,30.6
1210000,1497826413,2017/6/18 22:53,66.5,33.5,30.5
1211000,1497826414,2017/6/18 22:53,66.5,33.5,30.5
1211999,1497826415,2017/6/18 22:53,66.5,33.5,30.5
1212999,1497826416,2017/6/18 22:53,66.4,33.6,30.6
1213999,1497826417,2017/6/18 22:53,66.4,33.6,30.6
1214999,1497826418,2017/6/18 22:53,66.4,33.6,30.6
1215998,1497826419,2017/6/18 22:53,66.4,33.6,30.6
1216999,1497826420,2017/6/18 22:53,66.5,33.5,30.5
1217999,1497826421,2017/6/18 22:53,66.5,33.5,30.5
1218999,1497826422,2017/6/18 22:53,66.5,33.5,30.5
1219999,1497826423,2017/6/18 22:53,66.5,33.5,30.5
1220999,1497826424,2017/6/18 22:53,66.5,33.5,30.5
1221998,1497826425,2017/6/18 22:53,66.5,33.5,30.5
1222999,1497826426,2017/6/18 22:53,66.5,33.5,30.5
1224000,1497826427,2017/6/18 22:53,66.5,33.5,30.5
1224999,1497826428,2017/6/18 22:53,66.6,33.4,30.4
1225999,1497826429,2017/6/18 22:53,66.6,33.4,30.4
1226999,1497826430,2017/6/18 22:53,66.6,33.4,30.4
1228000,1497826431,2017/6/18 22:53,66.6,33.4,30.4
1228998,1497826432,2017/6/18 22:53,66.6,33.4,30.4
1229999,1497826433,2017/6/18 22:53,66.6,33.4,30.4
1230999,1497826434,2017/6/18 22:53,66.6,33.4,30.4
1231998,1497826435,2017/6/18 22:53,66.6,33.4,30.4
1232999,1497826436,2017/6/18 22:53,66.6,33.4,30.4
1233998,1497826437,2017/6/18 22:53,66.6,33.4,30.4
1234999,1497826438,2017/6/18 22:53,66.6,33.4,30.4
1235999,1497826439,2017/6/18 22:53,66.6,33.4,30.4
1236999,1497826440,2017/6/18 22:54,66.6,33.4,30.4
1237999,1497826441,2017/6/18 22:54,66.6,33.4,30.4
1238999,1497826442,2017/6/18 22:54,66.6,33.4,30.4
1240000,1497826443,2017/6/18 22:54,66.6,33.4,30.4
1240998,1497826444,2017/6/18 22:54,66.6,33.4,30.4
1241999,1497826445,2017/6/18 22:54,66.6,33.4,30.4
1242999,1497826446,2017/6/18 22:54,66.6,33.4,30.4
1243999,1497826447,2017/6/18 22:54,66.6,33.4,30.4
1244999,1497826448,2017/6/18 22:54,66.6,33.4,30.4
1245999,1497826449,2017/6/18 22:54,66.6,33.4,30.4
1246999,1497826450,2017/6/18 22:54,66.6,33.4,30.4
1248000,1497826451,2017/6/18 22:54,66.6,33.4,30.4
1249000,1497826452,2017/6/18 22:54,66.7,33.3,30.3
1250000,1497826453,2017/6/18 22:54,66.7,33.3,30.3
1251000,1497826454,2017/6/18 22:54,66.7,33.3,30.3
1251998,1497826455,2017/6/18 22:54,66.7,33.3,30.3
1252999,1497826456,2017/6/18 22:54,66.7,33.3,30.3
1253999,1497826457,2017/6/18 22:54,66.6,33.4,30.4
1255000,1497826458,2017/6/18 22:54,66.6,33.4,30.4
1255999,1497826459,2017/6/18 22:54,66.6,33.4,30.4
1256999,1497826460,2017/6/18 22:54,66.6,33.4,30.4
1257999,1497826461,2017/6/18 22:54,66.6,33.4,30.4
1258998,1497826462,2017/6/18 22:54,66.6,33.4,30.4
1259999,1497826463,2017/6/18 22:54,66.6,33.4,30.4
1260998,1497826464,2017/6/18 22:54,66.6,33.4,30.4
1261999,1497826465,2017/6/18 22:54,66.6,33.4,30.4
1262999,1497826466,2017/6/18 22:54,66.6,33.4,30.4
1263998,1497826467,2017/6/18 22:54,66.6,33.4,30.4
1264999,1497826468,2017/6/18 22:54,66.7,33.3,30.3
1265998,1497826469,2017/6/18 22:54,66.7,33.3,30.3
1266999,1497826470,2017/6/18 22:54,66.7,33.3,30.3
1267999,1497826471,2017/6/18 22:54,66.7,33.3,30.3
1268999,1497826472,2017/6/18 22:54,66.7,33.3,30.3
1269998,1497826473,2017/6/18 22:54,66.7,33.3,30.3
1271000,1497826474,2017/6/18 22:54,66.7,33.3,30.3
1272000,1497826475,2017/6/18 22:54,66.7,33.3,30.3
1272999,1497826476,2017/6/18 22:54,66.7,33.3,30.3
1274000,1497826477,2017/6/18 22:54,66.7,33.3,30.3
1274999,1497826478,2017/6/18 22:54,66.7,33.3,30.3
1276000,1497826479,2017/6/18 22:54,66.7,33.3,30.3
1276999,1497826480,2017/6/18 22:54,66.7,33.3,30.3
1277999,1497826481,2017/6/18 22:54,66.7,33.3,30.3
1279000,1497826482,2017/6/18 22:54,66.7,33.3,30.3
1279998,1497826483,2017/6/18 22:54,66.7,33.3,30.3
1280999,1497826484,2017/6/18 22:54,66.7,33.3,30.3
1281999,1497826485,2017/6/18 22:54,66.7,33.3,30.3
1282999,1497826486,2017/6/18 22:54,66.7,33.3,30.3
1283998,1497826487,2017/6/18 22:54,66.7,33.3,30.3
1285000,1497826488,2017/6/18 22:54,66.7,33.3,30.3
1285999,1497826490,2017/6/18 22:54,66.7,33.3,30.3
1287000,1497826491,2017/6/18 22:54,66.7,33.3,30.3
1288000,1497826492,2017/6/18 22:54,66.7,33.3,30.3
1288999,1497826493,2017/6/18 22:54,66.7,33.3,30.3
1289999,1497826494,2017/6/18 22:54,66.7,33.3,30.3
1290998,1497826495,2017/6/18 22:54,66.7,33.3,30.3
1291999,1497826496,2017/6/18 22:54,66.7,33.3,30.3
1292998,1497826497,2017/6/18 22:54,66.7,33.3,30.3
1293999,1497826498,2017/6/18 22:54,66.7,33.3,30.3
1294999,1497826499,2017/6/18 22:54,66.7,33.3,30.3
1296000,1497826500,2017/6/18 22:55,66.7,33.3,30.3
1296999,1497826501,2017/6/18 22:55,66.7,33.3,30.3
1297998,1497826502,2017/6/18 22:55,66.7,33.3,30.3
1298999,1497826503,2017/6/18 22:55,66.7,33.3,30.3
1299998,1497826504,2017/6/18 22:55,66.6,33.4,30.4
1301000,1497826505,2017/6/18 22:55,66.6,33.4,30.4
1301998,1497826506,2017/6/18 22:55,66.6,33.4,30.4
1303000,1497826507,2017/6/18 22:55,66.6,33.4,30.4
1304000,1497826508,2017/6/18 22:55,66.7,33.3,30.3
1304999,1497826509,2017/6/18 22:55,66.7,33.3,30.3
1306000,1497826510,2017/6/18 22:55,66.7,33.3,30.3
1306999,1497826511,2017/6/18 22:55,66.7,33.3,30.3
1308000,1497826512,2017/6/18 22:55,66.7,33.3,30.3
1308999,1497826513,2017/6/18 22:55,66.7,33.3,30.3
1310000,1497826514,2017/6/18 22:55,66.7,33.3,30.3
1310999,1497826515,2017/6/18 22:55,66.7,33.3,30.3
1311998,1497826516,2017/6/18 22:55,66.7,33.3,30.3
1312999,1497826517,2017/6/18 22:55,66.7,33.3,30.3
1314000,1497826518,2017/6/18 22:55,66.7,33.3,30.3
1315000,1497826519,2017/6/18 22:55,66.7,33.3,30.3
1315999,1497826520,2017/6/18 22:55,66.7,33.3,30.3
1316999,1497826521,2017/6/18 22:55,66.7,33.3,30.3
1317998,1497826522,2017/6/18 22:55,66.6,33.4,30.4
1318999,1497826523,2017/6/18 22:55,66.6,33.4,30.4
1319999,1497826524,2017/6/18 22:55,66.6,33.4,30.4
1320999,1497826525,2017/6/18 22:55,66.7,33.3,30.3
1321999,1497826526,2017/6/18 22:55,66.7,33.3,30.3
1322999,1497826527,2017/6/18 22:55,66.7,33.3,30.3
1323999,1497826528,2017/6/18 22:55,66.7,33.3,30.3
1324998,1497826529,2017/6/18 22:55,66.7,33.3,30.3
1325999,1497826530,2017/6/18 22:55,66.7,33.3,30.3
1326999,1497826531,2017/6/18 22:55,66.7,33.3,30.3
1327998,1497826532,2017/6/18 22:55,66.7,33.3,30.3
1328999,1497826533,2017/6/18 22:55,66.7,33.3,30.3
1329999,1497826534,2017/6/18 22:55,66.7,33.3,30.3
1331000,1497826535,2017/6/18 22:55,66.7,33.3,30.3
1331999,1497826536,2017/6/18 22:55,66.7,33.3,30.3
1332999,1497826537,2017/6/18 22:55,66.7,33.3,30.3
1333998,1497826538,2017/6/18 22:55,66.7,33.3,30.3
1335000,1497826539,2017/6/18 22:55,66.7,33.3,30.3
1336000,1497826540,2017/6/18 22:55,66.7,33.3,30.3
1336998,1497826541,2017/6/18 22:55,66.7,33.3,30.3
1337999,1497826542,2017/6/18 22:55,66.7,33.3,30.3
1338999,1497826543,2017/6/18 22:55,66.8,33.2,30.2
1339999,1497826544,2017/6/18 22:55,66.8,33.2,30.2
1340999,1497826545,2017/6/18 22:55,66.8,33.2,30.2
1341999,1497826546,2017/6/18 22:55,66.8,33.2,30.2
1343000,1497826547,2017/6/18 22:55,66.8,33.2,30.2
1343998,1497826548,2017/6/18 22:55,66.8,33.2,30.2
1344999,1497826549,2017/6/18 22:55,66.7,33.3,30.3
1345999,1497826550,2017/6/18 22:55,66.7,33.3,30.3
1347000,1497826551,2017/6/18 22:55,66.7,33.3,30.3
1347999,1497826552,2017/6/18 22:55,66.8,33.2,30.2
1348999,1497826553,2017/6/18 22:55,66.8,33.2,30.2
1349999,1497826554,2017/6/18 22:55,66.8,33.2,30.2
1350999,1497826555,2017/6/18 22:55,66.8,33.2,30.2
1351999,1497826556,2017/6/18 22:55,66.8,33.2,30.2
1352999,1497826557,2017/6/18 22:55,66.7,33.3,30.3
1353999,1497826558,2017/6/18 22:55,66.7,33.3,30.3
1354999,1497826559,2017/6/18 22:55,66.8,33.2,30.2
1355999,1497826560,2017/6/18 22:56,66.8,33.2,30.2
1356998,1497826561,2017/6/18 22:56,66.8,33.2,30.2
1358000,1497826562,2017/6/18 22:56,66.9,33.1,30.1
1358999,1497826563,2017/6/18 22:56,66.9,33.1,30.1
1360000,1497826564,2017/6/18 22:56,66.9,33.1,30.1
1360999,1497826565,2017/6/18 22:56,66.9,33.1,30.1
1361999,1497826566,2017/6/18 22:56,66.8,33.2,30.2
1362999,1497826567,2017/6/18 22:56,66.8,33.2,30.2
